dataset_id,site_name,site_property,value
ANBG_2019,site_at_-35.35_degS_and_148.9528_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.35_degS_and_148.9528_degE,locality,"Paddys River Mine, Cotter (near Old Cotter Caves)."
ANBG_2019,site_at_-35.35_degS_and_149.2167_degE,latitude (deg),-35.35
ANBG_2019,site_at_-35.35_degS_and_149.2167_degE,longitude (deg),149.2167
ANBG_2019,site_at_-35.35_degS_and_149.2167_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.35_degS_and_149.2167_degE,locality,"Outskirts of Queanbeyan, corner of Norse Road and Mountain Road."
ANBG_2019,site_at_-35.3558_degS_and_149.0925_degE,latitude (deg),-35.3558
ANBG_2019,site_at_-35.3558_degS_and_149.0925_degE,longitude (deg),149.0925
ANBG_2019,site_at_-35.3558_degS_and_149.0925_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3558_degS_and_149.0925_degE,locality,"Mawson Grassland, Parramatta Street, Mawson/Woden."
ANBG_2019,site_at_-35.3653_degS_and_149.0686_degE,latitude (deg),-35.3653
ANBG_2019,site_at_-35.3653_degS_and_149.0686_degE,longitude (deg),149.0686
ANBG_2019,site_at_-35.3653_degS_and_149.0686_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3653_degS_and_149.0686_degE,locality,Canberra Nature Park Mount Taylor Reserve; under power lines on W side of hill.
ANBG_2019,site_at_-35.3658_degS_and_149.0706_degE,latitude (deg),-35.3658
ANBG_2019,site_at_-35.3658_degS_and_149.0706_degE,longitude (deg),149.0706
ANBG_2019,site_at_-35.3658_degS_and_149.0706_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3658_degS_and_149.0706_degE,locality,Canberra Nature Park Mount Taylor Reserve; North Taylor FT entrance from north gate - Waldock Street.
ANBG_2019,site_at_-35.3664_degS_and_149.0725_degE,latitude (deg),-35.3664
ANBG_2019,site_at_-35.3664_degS_and_149.0725_degE,longitude (deg),149.0725
ANBG_2019,site_at_-35.3664_degS_and_149.0725_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3664_degS_and_149.0725_degE,locality,Canberra Nature Park; Mount Taylor Reserve; near Colquhoun FT intersection with North Taylor track.
ANBG_2019,site_at_-35.3667_degS_and_148.7167_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_148.7167_degE,longitude (deg),148.7167
ANBG_2019,site_at_-35.3667_degS_and_148.7167_degE,collector,"Butler, G."
ANBG_2019,site_at_-35.3667_degS_and_148.7167_degE,locality,5 km from Goodradigbee River towards Tumut on Tumut-Canberra road.
ANBG_2019,site_at_-35.3667_degS_and_148.7917_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_148.7917_degE,longitude (deg),148.7917
ANBG_2019,site_at_-35.3667_degS_and_148.7917_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.3667_degS_and_148.7917_degE,locality,"Brindabella Range, 1.5 km from Picadilly Circus toward Brindabella Valley and Goodradigbee River."
ANBG_2019,site_at_-35.3667_degS_and_149.0833_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_149.0833_degE,longitude (deg),149.0833
ANBG_2019,site_at_-35.3667_degS_and_149.0833_degE,collector,"Mallinson, D."
ANBG_2019,site_at_-35.3667_degS_and_149.0833_degE,locality,Middle W slope of Mt Taylor.
ANBG_2019,site_at_-35.3667_degS_and_149.1667_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_149.1667_degE,longitude (deg),149.1667
ANBG_2019,site_at_-35.3667_degS_and_149.1667_degE,collector,"Crawford, I."
ANBG_2019,site_at_-35.3667_degS_and_149.1667_degE,locality,"Woden, Model Aircraft paddock, Monaro Highway."
ANBG_2019,site_at_-35.3667_degS_and_149.2_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_149.2_degE,longitude (deg),149.2
ANBG_2019,site_at_-35.3667_degS_and_149.2_degE,collector,Seedstore
ANBG_2019,site_at_-35.3667_degS_and_149.2_degE,locality,"Queanbeyan Tip, adjacent to Queanbeyan Racecourse."
ANBG_2019,site_at_-35.3667_degS_and_149.25_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_149.25_degE,longitude (deg),149.25
ANBG_2019,site_at_-35.3667_degS_and_149.25_degE,collector,"Donaldson, S."
ANBG_2019,site_at_-35.3667_degS_and_149.25_degE,locality,"Coats Estate, Temora Place."
ANBG_2019,site_at_-35.3667_degS_and_150.25_degE,latitude (deg),-35.3667
ANBG_2019,site_at_-35.3667_degS_and_150.25_degE,longitude (deg),150.25
ANBG_2019,site_at_-35.3667_degS_and_150.25_degE,collector,"Donaldson, S."
ANBG_2019,site_at_-35.3667_degS_and_150.25_degE,locality,Pigeon House Mountain; 100 m N of summit.
ANBG_2019,site_at_-35.3678_degS_and_149.0703_degE,latitude (deg),-35.3678
ANBG_2019,site_at_-35.3678_degS_and_149.0703_degE,longitude (deg),149.0703
ANBG_2019,site_at_-35.3678_degS_and_149.0703_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3678_degS_and_149.0703_degE,locality,"Canberra Nature Park, Mount Taylor Reserve."
ANBG_2019,site_at_-35.3681_degS_and_149.0683_degE,latitude (deg),-35.3681
ANBG_2019,site_at_-35.3681_degS_and_149.0683_degE,longitude (deg),149.0683
ANBG_2019,site_at_-35.3681_degS_and_149.0683_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3681_degS_and_149.0683_degE,locality,Canberra Nature Park Mount Taylor Reserve.
ANBG_2019,site_at_-35.3703_degS_and_149.0675_degE,latitude (deg),-35.3703
ANBG_2019,site_at_-35.3703_degS_and_149.0675_degE,longitude (deg),149.0675
ANBG_2019,site_at_-35.3703_degS_and_149.0675_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3703_degS_and_149.0675_degE,locality,Canberra Nature Park Mount Taylor Reserve.
ANBG_2019,site_at_-35.3703_degS_and_149.0689_degE,latitude (deg),-35.3703
ANBG_2019,site_at_-35.3703_degS_and_149.0689_degE,longitude (deg),149.0689
ANBG_2019,site_at_-35.3703_degS_and_149.0689_degE,collector,"Sharp, S."
ANBG_2019,site_at_-35.3703_degS_and_149.0689_degE,locality,"Mt Taylor, Woden."
ANBG_2019,site_at_-35.3711_degS_and_150.4728_degE,latitude (deg),-35.3711
ANBG_2019,site_at_-35.3711_degS_and_150.4728_degE,longitude (deg),150.4728
ANBG_2019,site_at_-35.3711_degS_and_150.4728_degE,collector,"Anlezark, M.J."
ANBG_2019,site_at_-35.3711_degS_and_150.4728_degE,locality,"Coral Crescent, Ulladulla; 80 m NW from Augenaut Avenue, on E side of road."
ANBG_2019,site_at_-35.3728_degS_and_149.0661_degE,latitude (deg),-35.3728
ANBG_2019,site_at_-35.3728_degS_and_149.0661_degE,longitude (deg),149.0661
ANBG_2019,site_at_-35.3728_degS_and_149.0661_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3728_degS_and_149.0661_degE,locality,"Canberra Nature Park; Mount Taylor Reserve, 121 m WNW from main gate on Sulwood Drive."
ANBG_2019,site_at_-35.375_degS_and_145.7167_degE,latitude (deg),-35.375
ANBG_2019,site_at_-35.375_degS_and_145.7167_degE,longitude (deg),145.7167
ANBG_2019,site_at_-35.375_degS_and_145.7167_degE,collector,"Lyne, A.M."
ANBG_2019,site_at_-35.375_degS_and_145.7167_degE,locality,"c. 2.6 km along the Newell Highway from Jerilderie PO towards Finley, paddock on W side of road, c. 100 m in."
ANBG_2019,site_at_-35.3769_degS_and_149.1122_degE,latitude (deg),-35.3769
ANBG_2019,site_at_-35.3769_degS_and_149.1122_degE,longitude (deg),149.1122
ANBG_2019,site_at_-35.3769_degS_and_149.1122_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3769_degS_and_149.1122_degE,locality,"Canberra Nature Park, Farrer Ridge Nature Reserve near corner of Yamba Drive and Dookie Street; roadside cutting."
ANBG_2019,site_at_-35.3769_degS_and_149.1672_degE,latitude (deg),-35.3769
ANBG_2019,site_at_-35.3769_degS_and_149.1672_degE,longitude (deg),149.1672
ANBG_2019,site_at_-35.3769_degS_and_149.1672_degE,collector,"Flowers, G.H."
ANBG_2019,site_at_-35.3769_degS_and_149.1672_degE,locality,"Jerrabomberra Grassland Reserve on the Monaro Highway opposite the Alexander Maconochie Centre. On low rocky outcrop close to southern end of Jerrabomberra Grassland Reserve, 30 m from top of rise towards highway."
ANBG_2019,site_at_-35.3772_degS_and_149.0769_degE,latitude (deg),-35.3772
ANBG_2019,site_at_-35.3772_degS_and_149.0769_degE,longitude (deg),149.0769
ANBG_2019,site_at_-35.3772_degS_and_149.0769_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3772_degS_and_149.0769_degE,locality,"Canberra Nature Park; Mount Taylor Reserve; south slope, opposite park bench next to walking track."
ANBG_2019,site_at_-35.38_degS_and_149.0117_degE,latitude (deg),-35.38
ANBG_2019,site_at_-35.38_degS_and_149.0117_degE,longitude (deg),149.0117
ANBG_2019,site_at_-35.38_degS_and_149.0117_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.38_degS_and_149.0117_degE,locality,"Kambah Pool, 2.8 km downstream north of the carpark."
ANBG_2019,site_at_-35.3814_degS_and_149.1142_degE,latitude (deg),-35.3814
ANBG_2019,site_at_-35.3814_degS_and_149.1142_degE,longitude (deg),149.1142
ANBG_2019,site_at_-35.3814_degS_and_149.1142_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3814_degS_and_149.1142_degE,locality,"Canberra Nature Park; Farrer Ridge Reserve; 50 m S E of Hawkesbury Crescent near end of Lambrigg Street. (Waypoint 025.) 35 deg 22 52.5 S, 149 deg 6 51.1 E."
ANBG_2019,site_at_-35.3822_degS_and_149.1022_degE,latitude (deg),-35.3822
ANBG_2019,site_at_-35.3822_degS_and_149.1022_degE,longitude (deg),149.1022
ANBG_2019,site_at_-35.3822_degS_and_149.1022_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3822_degS_and_149.1022_degE,locality,"Canberra Nature Park Farrer Ridge Nature Reserve, behind Hawkesbury Crescent."
ANBG_2019,site_at_-35.3833_degS_and_146.3333_degE,latitude (deg),-35.3833
ANBG_2019,site_at_-35.3833_degS_and_146.3333_degE,longitude (deg),146.3333
ANBG_2019,site_at_-35.3833_degS_and_146.3333_degE,collector,"Donaldson, S."
ANBG_2019,site_at_-35.3833_degS_and_146.3333_degE,locality,41.3 km towards Urana on Rand-Urana road.
ANBG_2019,site_at_-35.3833_degS_and_148.7833_degE,latitude (deg),-35.3833
ANBG_2019,site_at_-35.3833_degS_and_148.7833_degE,longitude (deg),148.7833
ANBG_2019,site_at_-35.3833_degS_and_148.7833_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.3833_degS_and_148.7833_degE,locality,"Brindabella Range, 2 km from Picadilly Circus towards Goodradigbee River."
ANBG_2019,site_at_-35.3833_degS_and_148.9667_degE,latitude (deg),-35.3833
ANBG_2019,site_at_-35.3833_degS_and_148.9667_degE,longitude (deg),148.9667
ANBG_2019,site_at_-35.3833_degS_and_148.9667_degE,collector,"Cayzer, L.W."
ANBG_2019,site_at_-35.3833_degS_and_148.9667_degE,locality,"Cotter Reserve, 400 m NNE of Murrays Corner River Crossing, over river and 100 m N up Forest Road."
ANBG_2019,site_at_-35.3833_degS_and_149.95_degE,latitude (deg),-35.3833
ANBG_2019,site_at_-35.3833_degS_and_149.95_degE,longitude (deg),149.95
ANBG_2019,site_at_-35.3833_degS_and_149.95_degE,collector,"Crisp, M.D."
ANBG_2019,site_at_-35.3833_degS_and_149.95_degE,locality,"Half Moon Flat Wildlife Refuge, 4.7 km NNE of Mongarlowe."
ANBG_2019,site_at_-35.3842_degS_and_149.1133_degE,latitude (deg),-35.3842
ANBG_2019,site_at_-35.3842_degS_and_149.1133_degE,longitude (deg),149.1133
ANBG_2019,site_at_-35.3842_degS_and_149.1133_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3842_degS_and_149.1133_degE,locality,"Canberra Nature Park; Farrer Ridge Reserve; 100 m ~S of SE bend of Hawkesbury Crescent, 10 m from walking track; Waypoint 023. 35 deg 23 3 S, 149 deg 6 47.9 E."
ANBG_2019,site_at_-35.3856_degS_and_149.1103_degE,latitude (deg),-35.3856
ANBG_2019,site_at_-35.3856_degS_and_149.1103_degE,longitude (deg),149.1103
ANBG_2019,site_at_-35.3856_degS_and_149.1103_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3856_degS_and_149.1103_degE,locality,"Canberra Nature Park; Farrer Ridge Reserve, 200 m S from Hawkesbury Crescent, 100 m S from fire trail, c. 500 m W of Erindale Drive. Waypoint 040. 35 deg 23 7.5 S, 149 deg 0.6 37.0 E (WGS84)."
ANBG_2019,site_at_-35.3858_degS_and_149.1056_degE,latitude (deg),-35.3858
ANBG_2019,site_at_-35.3858_degS_and_149.1056_degE,longitude (deg),149.1056
ANBG_2019,site_at_-35.3858_degS_and_149.1056_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3858_degS_and_149.1056_degE,locality,"Canberra Nature Park; Farrer Ridge Reserve; Waypoint 021, 155 m NW S from Notice Board Muresk Street (Waypoint 020). 35 deg 23 8.8 S, 149 deg 6 19.5 E (WGS84)."
ANBG_2019,site_at_-35.3858_degS_and_149.1528_degE,latitude (deg),-35.3858
ANBG_2019,site_at_-35.3858_degS_and_149.1528_degE,longitude (deg),149.1528
ANBG_2019,site_at_-35.3858_degS_and_149.1528_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3858_degS_and_149.1528_degE,locality,"Canberra Nature Park; Wanniassa Hills Nature Reserve, entrance from Long Gully Road. Under powerlines. 35 23 9.3 S, 149 7 9.9 E."
ANBG_2019,site_at_-35.3867_degS_and_149.1058_degE,latitude (deg),-35.3867
ANBG_2019,site_at_-35.3867_degS_and_149.1058_degE,longitude (deg),149.1058
ANBG_2019,site_at_-35.3867_degS_and_149.1058_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.3867_degS_and_149.1058_degE,locality,"Canberra Nature Park; Farrer Ridge Reserve; Waypoint 022, 100 m E from Waypoint 021, which is 155 m NW S from Notice Board Muresk Street (Waypoint 020). 35 deg 23 12.4 S, 149 deg 6 20.5 E (WGS84). Point plots c. 260 m ~S from the end of Muresk Street."
ANBG_2019,site_at_-35.3903_degS_and_149.1064_degE,latitude (deg),-35.3903
ANBG_2019,site_at_-35.3903_degS_and_149.1064_degE,longitude (deg),149.1064
ANBG_2019,site_at_-35.3903_degS_and_149.1064_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3903_degS_and_149.1064_degE,locality,"Canberra Nature Park, Farrer Ridge Reserve. Dam 100 m S of Erindale Drive gate."
ANBG_2019,site_at_-35.3919_degS_and_149.015_degE,latitude (deg),-35.3919
ANBG_2019,site_at_-35.3919_degS_and_149.015_degE,longitude (deg),149.015
ANBG_2019,site_at_-35.3919_degS_and_149.015_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3919_degS_and_149.015_degE,locality,"Kambah Pool Reserve walking track, c. 600 m from carpark."
ANBG_2019,site_at_-35.3942_degS_and_149.0986_degE,latitude (deg),-35.3942
ANBG_2019,site_at_-35.3942_degS_and_149.0986_degE,longitude (deg),149.0986
ANBG_2019,site_at_-35.3942_degS_and_149.0986_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.3942_degS_and_149.0986_degE,locality,"Kambah Pool Reserve walking track, c. 400 m from carpark."
ANBG_2019,site_at_-35.3961_degS_and_149.1244_degE,latitude (deg),-35.3961
ANBG_2019,site_at_-35.3961_degS_and_149.1244_degE,longitude (deg),149.1244
ANBG_2019,site_at_-35.3961_degS_and_149.1244_degE,collector,"Schweickle, L."
ANBG_2019,site_at_-35.3961_degS_and_149.1244_degE,locality,"Canberra Nature Park; Wanniassa Hills Nature Reserve. 35 23 45.7 S, 149 7 27.8 E."
ANBG_2019,site_at_-35.4_degS_and_148.8167_degE,latitude (deg),-35.4
ANBG_2019,site_at_-35.4_degS_and_148.8167_degE,longitude (deg),148.8167
ANBG_2019,site_at_-35.4_degS_and_148.8167_degE,collector,"McMillan, M."
ANBG_2019,site_at_-35.4_degS_and_148.8167_degE,locality,"Warks Rd, Brindabella Range."
ANBG_2019,site_at_-35.4_degS_and_149.1667_degE,latitude (deg),-35.4
ANBG_2019,site_at_-35.4_degS_and_149.1667_degE,longitude (deg),149.1667
ANBG_2019,site_at_-35.4_degS_and_149.1667_degE,collector,"Cayzer, L.W."
ANBG_2019,site_at_-35.4_degS_and_149.1667_degE,locality,"Mt Taylor, W side, midslope NNE of carpark on Bolden Place, Kambah."
ANBG_2019,site_at_-35.4167_degS_and_148.7833_degE,latitude (deg),-35.4167
ANBG_2019,site_at_-35.4167_degS_and_148.7833_degE,longitude (deg),148.7833
ANBG_2019,site_at_-35.4167_degS_and_148.7833_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.4167_degS_and_148.7833_degE,locality,"Brindabella Range, 6.1 km from Picadilly Circus towards Mount Franklin."
ANBG_2019,site_at_-35.4167_degS_and_149.8667_degE,latitude (deg),-35.4167
ANBG_2019,site_at_-35.4167_degS_and_149.8667_degE,longitude (deg),149.8667
ANBG_2019,site_at_-35.4167_degS_and_149.8667_degE,collector,"Cayzer, L.W."
ANBG_2019,site_at_-35.4167_degS_and_149.8667_degE,locality,8 km towards Nerriga from Braidwood turnoff.
ANBG_2019,site_at_-35.4167_degS_and_150.0333_degE,latitude (deg),-35.4167
ANBG_2019,site_at_-35.4167_degS_and_150.0333_degE,longitude (deg),150.0333
ANBG_2019,site_at_-35.4167_degS_and_150.0333_degE,collector,"Sikkes, A.; Telford, I."
ANBG_2019,site_at_-35.4167_degS_and_150.0333_degE,locality,"Mt. Currockbilly, Budawang Range, 21 km ENE of Braidwood."
ANBG_2019,site_at_-35.4306_degS_and_148.3808_degE,latitude (deg),-35.4306
ANBG_2019,site_at_-35.4306_degS_and_148.3808_degE,longitude (deg),148.3808
ANBG_2019,site_at_-35.4306_degS_and_148.3808_degE,collector,"Flowers, G.H."
ANBG_2019,site_at_-35.4306_degS_and_148.3808_degE,locality,"Kosciuszko National Park; on E side of Betts Creek on S side of Kosciuszko Road; 610 m S of Betts Creek bridge, and 360 m E of Betts Creek bend."
ANBG_2019,site_at_-35.4333_degS_and_148.8833_degE,latitude (deg),-35.4333
ANBG_2019,site_at_-35.4333_degS_and_148.8833_degE,longitude (deg),148.8833
ANBG_2019,site_at_-35.4333_degS_and_148.8833_degE,collector,"Donaldson, S."
ANBG_2019,site_at_-35.4333_degS_and_148.8833_degE,locality,"c. 300 m N of Tidbinbilla Peak, along walking trail to radio transmitter."
ANBG_2019,site_at_-35.4417_degS_and_148.7667_degE,latitude (deg),-35.4417
ANBG_2019,site_at_-35.4417_degS_and_148.7667_degE,longitude (deg),148.7667
ANBG_2019,site_at_-35.4417_degS_and_148.7667_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.4417_degS_and_148.7667_degE,locality,7.4 km from Brindabella Valley road turnoff toward Kiandra.
ANBG_2019,site_at_-35.4481_degS_and_149.1042_degE,latitude (deg),-35.4481
ANBG_2019,site_at_-35.4481_degS_and_149.1042_degE,longitude (deg),149.1042
ANBG_2019,site_at_-35.4481_degS_and_149.1042_degE,collector,"Fethers, S."
ANBG_2019,site_at_-35.4481_degS_and_149.1042_degE,locality,"Canberra Nature Park; Tuggeranong Hill Reserve; 0.30 km from gate - entrance off Fidge Street, Calwell."
ANBG_2019,site_at_-35.4486_degS_and_149.1028_degE,latitude (deg),-35.4486
ANBG_2019,site_at_-35.4486_degS_and_149.1028_degE,longitude (deg),149.1028
ANBG_2019,site_at_-35.4486_degS_and_149.1028_degE,collector,"Flowers, G.H."
ANBG_2019,site_at_-35.4486_degS_and_149.1028_degE,locality,"Canberra Nature Park; Mount Tuggeranong, western edge of ridge."
ANBG_2019,site_at_-35.4489_degS_and_149.1017_degE,latitude (deg),-35.4489
ANBG_2019,site_at_-35.4489_degS_and_149.1017_degE,longitude (deg),149.1017
ANBG_2019,site_at_-35.4489_degS_and_149.1017_degE,collector,"North, T.G."
ANBG_2019,site_at_-35.4489_degS_and_149.1017_degE,locality,"Canberra Nature Park, Tuggeranong Hill, south side."
ANBG_2019,site_at_-35.45_degS_and_148.9_degE,latitude (deg),-35.45
ANBG_2019,site_at_-35.45_degS_and_148.9_degE,longitude (deg),148.9
ANBG_2019,site_at_-35.45_degS_and_148.9_degE,collector,"Jackson, R."
ANBG_2019,site_at_-35.45_degS_and_148.9_degE,locality,Tidbinbilla Nature Reserve; Mountain Creek Trail.
ANBG_2019,site_at_-35.45_degS_and_149.1_degE,latitude (deg),-35.45
ANBG_2019,site_at_-35.45_degS_and_149.1_degE,longitude (deg),149.1
ANBG_2019,site_at_-35.45_degS_and_149.1_degE,collector,"Ward, J.E."
ANBG_2019,site_at_-35.45_degS_and_149.1_degE,locality,"Pine Island Road, roadside c. 100 m from Tharwa Road turnoff."
ANBG_2019,site_at_-35.45_degS_and_149.1167_degE,latitude (deg),-35.45
ANBG_2019,site_at_-35.45_degS_and_149.1167_degE,longitude (deg),149.1167
ANBG_2019,site_at_-35.45_degS_and_149.1167_degE,collector,"Mallinson, D."
ANBG_2019,site_at_-35.45_degS_and_149.1167_degE,locality,"80 m W of Monaro Highway, 200 m S of Tuggeranong Hill Information Map."
ANBG_2019,site_at_-35.4583_degS_and_148.7167_degE,latitude (deg),-35.4583
ANBG_2019,site_at_-35.4583_degS_and_148.7167_degE,longitude (deg),148.7167
ANBG_2019,site_at_-35.4583_degS_and_148.7167_degE,collector,"Thompson, H."
ANBG_2019,site_at_-35.4583_degS_and_148.7167_degE,locality,"8.0 km from Brindabella Valley Road turnoff, toward Kiandra."
ANBG_2019,site_at_-35.4597_degS_and_140.9661_degE,latitude (deg),-35.4597
ANBG_2019,site_at_-35.4597_degS_and_140.9661_degE,longitude (deg),140.9661
ANBG_2019,site_at_-35.4597_degS_and_140.9661_degE,collector,"McAuliffe, J."
ANBG_2019,site_at_-35.4597_degS_and_140.9661_degE,locality,"25 km S of the Mallee Highway and Border Track Junction, on the Border Track.  Big Desert Wilderness."
ANBG_2019,site_at_-35.4711_degS_and_150.3519_degE,latitude (deg),-35.4711
ANBG_2019,site_at_-35.4711_degS_and_150.3519_degE,longitude (deg),150.3519
